spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
7mCqWVvtsdZr53MvpcOiP3,7mCqWVvtsdZr53MvpcOiP3,0.2531186044216156,0.12184777110815048,0.04428457096219063,0.09669214487075806,0.12465633451938629,0.07944518327713013,0.15038198232650757,0.0957181453704834,0.033855240792036057
3B3eOgLJSqPEA0RfboIQVM,3B3eOgLJSqPEA0RfboIQVM,0.04451152682304382,0.04234336316585541,0.07936371862888336,0.011157125234603882,0.0663471445441246,0.07827675342559814,0.23689012229442596,0.054413892328739166,0.38669636845588684
4RL77hMWUq35NYnPLXBpih,4RL77hMWUq35NYnPLXBpih,0.08611731976270676,0.055299513041973114,0.11416463553905487,0.11659207940101624,0.08266054093837738,0.20099055767059326,0.05802665650844574,0.1111566498875618,0.17499206960201263
2ej8Av0xMTBQwNIt0QeLbS,2ej8Av0xMTBQwNIt0QeLbS,0.018686916679143906,0.19421230256557465,0.010911639779806137,0.12482433021068573,0.024463651701807976,0.02267792820930481,0.017929837107658386,0.45494529604911804,0.13134817779064178
0Vtwa1eRykSFTGXbDBq7d2,0Vtwa1eRykSFTGXbDBq7d2,0.21812638640403748,0.1107286810874939,0.07412603497505188,0.08529135584831238,0.09438298642635345,0.05330992862582207,0.03818517550826073,0.2374434769153595,0.08840594440698624
3ddxe0WYUpNPtSnHgQOad5,3ddxe0WYUpNPtSnHgQOad5,0.09031608700752258,0.10791102051734924,0.1022339016199112,0.16897711157798767,0.06945249438285828,0.17145049571990967,0.07630271464586258,0.08988311886787415,0.12347304075956345
44hY7Urzo7vsWN98RlIAQo,44hY7Urzo7vsWN98RlIAQo,0.19040144979953766,0.06051914766430855,0.06034503132104874,0.09568030387163162,0.0820128321647644,0.2539219558238983,0.09622102975845337,0.10013069957494736,0.06076754257082939
22mBah1Qkoq4JoELeWtxRa,22mBah1Qkoq4JoELeWtxRa,0.10905273258686066,0.05402736738324165,0.047208208590745926,0.1329825222492218,0.06588391959667206,0.07209701836109161,0.38741448521614075,0.09741733223199844,0.03391643986105919
3YfS47QufnLDFA71FUsgCM,3YfS47QufnLDFA71FUsgCM,0.17998242378234863,0.3843677043914795,0.03903727978467941,0.029447713866829872,0.047233179211616516,0.07575825601816177,0.08153209090232849,0.03966858983039856,0.12297277897596359
5y788ya4NvwhBznoDIcXwK,5y788ya4NvwhBznoDIcXwK,0.17998242378234863,0.3843677043914795,0.03903727978467941,0.029447713866829872,0.047233179211616516,0.07575825601816177,0.08153209090232849,0.03966858983039856,0.12297277897596359
