spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
6lHf3IMVHRQ0em1wbGsTGB,Biwaï - Loco,0.9353909492492676,0.00034452800173312426,0.00042022272828035057,0.0005592275410890579,0.00025453363195993006,0.002796248998492956,0.030568046495318413,0.029314428567886353,0.0003517805889714509
41N22sExMGJ0kzHwya8AtZ,Zaho - Boloss,0.026308510452508926,0.009699131362140179,0.0030906444881111383,0.010648791678249836,0.0037341297138482332,0.006887983065098524,0.1131521463394165,0.8118856549263,0.014592902734875679
5YHsGUUAyoPDZ5eTEqdt1s,Jnr Slice - Doré,0.023638039827346802,0.00991250853985548,0.007095403503626585,0.021673882380127907,0.004005843307822943,0.011530853807926178,0.6625592112541199,0.2561327815055847,0.003451381577178836
2SMNxADB0ffqaIoOwl2x06,Volbeat - Shotgun Blues,0.012565306387841702,0.0004735544789582491,0.0039103105664253235,0.000566435104701668,0.002097802935168147,0.00042248101090081036,0.9005846977233887,0.06751889735460281,0.011860692873597145
4leY6qRRp1GGnv5gvMMYVr,Eno - Cane Cane,0.14564275741577148,0.004850396886467934,0.023045726120471954,0.00687422463670373,0.000837072147987783,0.008478369563817978,0.5679503083229065,0.240054652094841,0.0022666193544864655
3hlksXnvbKogFdPbpO9vel,Nicki Minaj - Super Bass,0.12591657042503357,0.005208420567214489,0.00558724720031023,0.02712382562458515,0.002338248770684004,0.021975191310048103,0.04916757717728615,0.755221426486969,0.007461437024176121
2uEK8kZO6DxEqOoUgz7Bi9,KIDDO - Let It Rain,0.13321736454963684,0.008121378719806671,0.01117089856415987,0.021137936040759087,0.004142184741795063,0.06104767695069313,0.7255240082740784,0.023995263502001762,0.011643314734101295
6Ao6nHW7cPibIEOLytVUxn,Kendji Girac - Color Gitano,0.1137448102235794,0.014230129308998585,0.015466243028640747,0.05839945748448372,0.025120332837104797,0.05011393874883652,0.5715717673301697,0.14159461855888367,0.009758787229657173
6cryNSlBitzoR2Y5HROrii,Kaaris - Tchoin,0.21170823276042938,0.012456811964511871,0.003762835403904319,0.023049943149089813,0.004146405030041933,0.03053419664502144,0.1337578147649765,0.566499650478363,0.014084204100072384
5H6SZcjJzBNsB2VzKW2Ivd,Ozuna - Tiempo,0.023661930114030838,0.0030539813451468945,0.0018558412557467818,0.007267034146934748,0.0008954419754445553,0.016176819801330566,0.8361443281173706,0.10994317382574081,0.0010013182181864977
2KH5oAL6cKVuY3KHIOuKgz,Lefa - Métaverse,0.2653512954711914,0.003762271022424102,0.0031274498905986547,0.003836024785414338,0.009461039677262306,0.009159876964986324,0.5351120829582214,0.14222143590450287,0.027968456968665123
1HzDhHApjdjXPLHF6GGYhu,Pink Floyd - Wish You Were Here,0.018706468865275383,0.0015440818388015032,0.0049810633063316345,0.0006921408930793405,0.8038769960403442,0.004263799171894789,0.019312281161546707,0.024035027250647545,0.12258805334568024
6iR2M235HS3BbB68MtRIbO,Dika - Youleuh 6,0.0034965055529028177,0.001193160074763,0.00024226773530244827,0.0030794080812484026,0.001733710989356041,0.007934244349598885,0.0223483145236969,0.9578367471694946,0.002135508693754673
09CtPGIpYB4BrO8qb1RGsF,Justin Bieber - Sorry,0.12369420379400253,0.021704843267798424,0.04654854163527489,0.0785895586013794,0.0480121448636055,0.027483565732836723,0.3002302944660187,0.3386460840702057,0.015090776607394218
4kZbYkUuDHyphD71bPMYL1,Steven Wilson - Drive Home,0.20188066363334656,0.00983880553394556,0.030966738238930702,0.035974808037281036,0.056319914758205414,0.035140253603458405,0.24609945714473724,0.062142036855220795,0.32163718342781067
5HerMpAegwiAAFOIXNCxED,Naps - En détente,0.0016264701262116432,0.0005884129204787314,6.27899426035583e-05,0.0036841295659542084,0.00014773385191801935,0.00018361274851486087,0.9300956130027771,0.0635383203625679,7.288803317351267e-05
6cFrujlrXPM4mm9ZCce50F,Greta Van Fleet - The Weight of Dreams,0.19874298572540283,0.002700414042919874,0.028070444241166115,0.007464680355042219,0.018725411966443062,0.019059211015701294,0.2948355972766876,0.16312794387340546,0.26727327704429626
0yzjqS9Ya9tE0QAYizgpNe,Team Sleep - Ataraxia,0.19423456490039825,0.003019292140379548,0.0015386808663606644,0.0008735510637052357,0.7601799964904785,0.0053944713436067104,0.0070228613913059235,0.00611175736412406,0.021624812856316566
